status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150890408854999,"""The debacle seems so predictable that it’s hard not to imagine that Enrique Peña Nieto’s advisers deliberately led him to error, in a House of Cards-style plot,"" Ioan Grillo writes in The New York Times Opinion Section.",Why Did Peña Nieto Invite Trump to Mexico?,link,http://nyti.ms/2cuG5JF,2016-09-02 01:55:00,311,62,138
5281959998_1750698325147682,"Latino activists against Donald J. Trump were protesting in L.A. and Phoenix: ""Pretty much everything that is wrong with our country, Trump stands for.""",Latino protestors against Trump in L.A. & Phoenix,video,https://www.facebook.com/nytimes/videos/1750698325147682/,2016-09-02 00:55:00,2806,248,325
5281959998_10150890413014999,They run vegan restaurants but started to eat meat at home. Their customers weren't thrilled.,"Eschewing a Vegan Lifestyle at Home, but Still Embracing It at Work",link,http://nyti.ms/2cuGOdS,2016-09-01 23:55:00,335,155,61
5281959998_10150890343834999,What does it take to herd about 15 dead cats in elaborate Victorian dress?,The Bride and Groom Are Kittens. At Death They Did Not Part.,link,http://nyti.ms/2cuuV7K,2016-09-01 23:25:00,460,247,323
5281959998_10150890443834999,The lawsuit against Pop Warner claims that the organization knowingly put players in danger by ignoring the risks of head trauma.,Pop Warner Is Facing a Class-Action Lawsuit Over Concussions,link,http://nyti.ms/2bUMQzg,2016-09-01 22:55:00,171,31,110
5281959998_10150890377759999,"""Did Democrats cry wolf so many times before Trump that no one hears or heeds them now?"" Frank Bruni asks in The New York Times Opinion Section.","Crying Wolf, Then Confronting Trump",link,http://nyti.ms/2bUCSO7,2016-09-01 22:25:00,283,149,41
5281959998_10150890481319999,"All the other San Francisco 49ers stood during the anthem except for Eric Reid, a safety, who knelt with Colin Kaepernick.","This Time, Colin Kaepernick Takes a Stand by Kneeling",link,http://nyti.ms/2bUOb99,2016-09-01 21:55:00,2974,495,172
5281959998_10150889749549999,"Donald J. Trump is proposing to overturn a ""stagnant, corrupt system,"" writes David Malpass, a senior economic adviser to the Trump campaign. 

Read on in The New York Times Opinion Section.",Why This Economy Needs Donald Trump,link,http://nyti.ms/2bUBM8a,2016-09-01 21:25:00,248,431,59
5281959998_10150890424694999,"Melania Trump filed a lawsuit contending the Daily Mail published an article that contained “false and defamatory statements,” including that she was once an escort.",Melania Trump Charges That She Was Libeled by The Daily Mail,link,http://nyti.ms/2bUK8ty,2016-09-01 20:57:00,385,508,65
5281959998_10150890306824999,"Yes, it’s time for more “Narcos.""","Review: In ‘Narcos’ Season 2, Pablo Escobar’s Time Is Running Out",link,http://nyti.ms/2bM3mRp,2016-09-01 20:40:00,672,47,74
5281959998_10150890406759999,"New York’s highest court overturned a 1991 ruling denying parental rights to many gays and lesbians, as well as others in nontraditional families.

(via The New York Times Opinion Section)",An Overdue Victory for Gay Parents and Their Children,link,http://nyti.ms/2cuFTKr,2016-09-01 20:25:00,4003,36,382
5281959998_10150890388764999,"“Give your people a chance to get to know Tatyana,” said Philip Craven, the president of the International Paralympic Committee. “It will take their minds off the presidential election.”",A Top Athlete You’ve Never Heard Of,link,http://nyti.ms/2bUE2t3,2016-09-01 19:55:00,472,13,63
5281959998_10150890378609999,"A Los Angeles gallery, which hosted the ""Famous"" exhibition, is projecting a hefty price tag for the work.",Gallery Hopes to Sell Kanye West’s ‘Famous’ Sculpture for $4 Million,link,http://nyti.ms/2bUCMGp,2016-09-01 19:40:01,1023,291,123
5281959998_10150890304039999,"“There was so much hope,” said Jacob Monty, a member of Donald J. Trump's Hispanic advisory council. “He used us as props.”",‘He Used Us as Props’: Conservative Hispanics Deplore Donald Trump’s Speech,link,http://nyti.ms/2cur3U9,2016-09-01 19:25:00,1757,466,536
5281959998_10150889965314999,"From our archives: ""I play for me, but I also play and represent something much greater than me. I embrace that. I love that. I want that."" — Serena Williams, who is playing at the US Open Tennis Championships",The Meaning of Serena Williams,link,http://nyti.ms/1JVGj6c,2016-09-01 19:10:00,971,37,97
5281959998_10150890361289999,A search for the owners of the Waldorf Astoria led us to eastern China. We found an unlikely crew of billionaires.,A Chinese Mystery: Who Owns a Firm on a Global Shopping Spree?,link,http://nyti.ms/2bUznHG,2016-09-01 18:55:00,98,9,47
5281959998_10150890278329999,Paul Mason once weighed 980 pounds. Now he is trying to shed a part of his past.,"Hundreds of Pounds Lighter, and Now Shedding Another Burden of the Past",link,http://nyti.ms/2cuo65R,2016-09-01 18:25:00,516,33,71
5281959998_10150890300429999,"At Donald J. Trump's first campaign stop at a black church, his Q. and A. with the pastor is being scripted, a draft document shows.",Leaked Script Shows What Advisers Want Donald Trump to Say at Black Church,link,http://nyti.ms/2cuqVE8,2016-09-01 17:55:00,844,365,644
5281959998_10150890251974999,"Dozens of tunnels snake around Nogales, Arizona, part of a vast underground network that Mexican drug cartels have used for years to funnel illicit drugs into the U.S.","As Donald Trump Calls for Wall on Mexican Border, Smugglers Dig Tunnels",link,http://nyti.ms/2cuihVX,2016-09-01 17:25:00,466,164,229
5281959998_10150890281249999,"Georgetown University's president spoke publicly about steps the school is taking to address its history profiting from slavery. Rachel Swarns, who first reported on the descendants and has been following the story, is talking to descendants of the men and women sold to keep the university open.",,video,https://www.facebook.com/nytimes/videos/10150890281249999/,2016-09-01 17:08:22,1799,423,593
5281959998_1750650705152444,"Brazilians took to the streets after Dilma Rousseff was impeached and removed as president.

Read more: http://nyti.ms/2ccIHqO",Brazilians React After Dilma Rousseff Impeachment,video,https://www.facebook.com/nytimes/videos/1750650705152444/,2016-09-01 16:55:00,980,155,180
5281959998_10150890267604999,,The New York Times,link,http://nyti.ms/2cudOTk,2016-09-01 16:39:32,416,34,0
5281959998_10150890236324999,"Thousands of protestors took to the streets in Caracas to demand a recall referendum against President Nicolás Maduro over frustration with Venezuela's economic collapse and leadership.

Nick Casey, The New York Times's Andes Bureau Chief, is here to answer your questions about the protests. Please post them in the comments below.",Thousands March in Venezuela to Demand President’s Ouster,link,http://nyti.ms/2cudOTk,2016-09-01 16:25:00,416,34,214
5281959998_10150890200044999,"Travis Rudolph saw a boy sitting alone in a cafeteria, so he sat down. What Rudolph didn't know is that the boy has autism and often eats lunch by himself, according to his mother.",Photo of F.S.U. Football Star Sitting With Boy Eating Alone at Florida School Charms Internet,link,http://nyti.ms/2bWdmeq,2016-09-01 15:55:00,16931,366,2597
5281959998_10150889977439999,The brain surgery was meant to lessen his seizures. It did. It also wiped out his ability to make memories. (via The New York Times Books),The Curious Case of a Man Whose Memory Was Removed,link,http://nyti.ms/2cc07Up,2016-09-01 15:25:00,348,38,93
5281959998_10150890187984999,"They're continuing the work begun by Mother Teresa nearly 70 years ago, caring for those she called ""the poorest of the poor."" Regardless of where the poor might be.","With Mother Teresa Set to Be Canonized, Her Work Lives On in the Streets",link,http://nyti.ms/2bFISQe,2016-09-01 15:25:00,622,53,78
5281959998_10150890120714999,"Sexual abuse of students at an elite prep school in Rhode Island was so rampant in the 1970s and 80s that it created a ""private hell"" for some students, investigators said.",‘Private Hell’: Prep School Sex Abuse Inquiry Paints Grim Picture,link,http://nyti.ms/2ctX8ex,2016-09-01 14:55:00,189,39,71
5281959998_10150890114049999,Here's what's new on streaming (and worth your time) this month. (via NYT Watching),"The Best TV Shows and Movies New to Netflix, Hulu and More In September",link,http://nyti.ms/2bNb3bQ,2016-09-01 14:40:00,894,80,186
5281959998_10150890104414999,"Donald J. Trump has actually attracted a broad range of endorsements that perhaps haven’t received adequate attention. For example, from terrorists. Read on in The New York Times Opinion Section.",Pariahs for Donald Trump,link,http://nyti.ms/2ctVDND,2016-09-01 13:55:00,1601,347,1157
5281959998_10150890098094999,"Even when diagnosed correctly, depression often goes untreated, researchers found.",Depression Is Poorly Diagnosed and Often Goes Untreated,link,http://nyti.ms/2bTU8TU,2016-09-01 13:25:00,493,38,174
5281959998_10150890086914999,"For years, cartels have been smuggling drugs across the U.S.-Mexico border through tunnels. It may be years before the technology exists to reliably detect them.",Tunneling Under the Border With Mexico,video,https://www.facebook.com/nytimes/videos/10150890086914999/,2016-09-01 12:55:00,1365,271,592
5281959998_10150890035554999,It's a makeshift form of air-conditioning known as the Beijing Bikini.,How Some Chinese Men Meet Summer’s Swelter: With Midriff Bare and Bulging,link,http://nyti.ms/2cg5kuX,2016-09-01 12:25:00,964,527,564
5281959998_10150890004049999,"Do you serve lamb or bulgogi alongside your turkey? Lingonberry jam instead of cranberry sauce? We want to hear about the dishes and traditions at your Thanksgiving celebration, and how they reflect your family’s heritage. Please click the link below to share your story.",Tell Us About Your Thanksgiving Rituals,link,http://nyti.ms/2bmrgVN,2016-09-01 12:10:00,72,32,10
5281959998_10150890038074999,"""We have to listen to the concerns that working people, our forgotten working people, have over the record pace of immigration and it’s impact on their jobs, wages, housing, schools, tax bills and general living conditions,"" Donald J. Trump said during an immigration speech.",Transcript of Donald Trump’s Immigration Speech,link,http://nyti.ms/2c45sA7,2016-09-01 11:55:00,120,184,20
5281959998_10150889967304999,A 50-year-old woman has fevers and vomiting after visiting her family in Kenya. Can you figure out why?,Think Like a Doctor: The Sick Traveler,link,http://nyti.ms/2bMvKEC,2016-09-01 11:40:06,85,41,18
5281959998_10150889991949999,"“They are one of the truly great underappreciated sandwich creations of all time.""",The Crispy Decadence of the Patty Melt,link,http://nyti.ms/2bEVYNr,2016-09-01 11:25:00,371,41,81
5281959998_10150890018369999,"Largely because of poaching, the African elephant population is dropping 8% a year.",African Elephant Population Dropped 30 Percent in 7 Years,link,http://nyti.ms/2bTDTpH,2016-09-01 10:55:16,467,77,477
5281959998_10150889999689999,"Help us solve The New York Times crossword puzzle, this time using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.",The Crossword,video,https://www.facebook.com/nytimes/videos/10150889999689999/,2016-09-01 10:35:19,1026,1458,191
5281959998_10150889977824999,"""After the Brexit vote it has got worse — I have seen people change — it is hard at the moment,"" said the man's brother.",Fatal Beating of Polish Man Fuels Debate Over Xenophobia in Britain,link,http://nyti.ms/2c3Pupt,2016-09-01 10:25:00,210,55,106
5281959998_10150889740149999,Justin Trudeau is now a king among memes.,Justin Trudeau Is on the Cover of a Marvel Comic Book,link,http://nyti.ms/2bUwglC,2016-09-01 09:55:00,1976,171,313
5281959998_10150889961739999,"An explosion at the site of the SpaceX rocket on its launchpad happened Thursday morning in Cape Canaveral, Florida.",Explosion Reported at SpaceX Launch Site in Cape Canaveral,link,http://nyti.ms/2chVyuW,2016-09-01 09:36:01,121,25,61
5281959998_10150889751504999,"Apple's CEO said Europe's effort to collect $14.5 billion in unpaid taxes was ""maddening.""",Apple Chief Defends Tax Practices and Says Cash Is Heading Back to U.S.,link,http://nyti.ms/2ceRxVr,2016-09-01 09:25:01,272,174,54
5281959998_10150889900944999,Brown shoes are generally considered unacceptable among British investment bankers.,"Want a Job in British Banking? You’ll Have to Look the Part, Report Finds",link,http://nyti.ms/2cfpZiC,2016-09-01 08:55:00,287,148,102
5281959998_10150889832174999,"""A historian and as priest, I am convinced that the past matters in the present,"" writes an associate professor at Georgetown University. Read on in The New York Times Opinion Section.","Georgetown University, Learning From Its Sins",link,http://nyti.ms/2cfktfQ,2016-09-01 08:25:01,354,25,78
5281959998_10150889816719999,"Employees at the plant were not involved, a Coca-Cola official said.",Bags of Cocaine Worth $56 Million Are Found at Coca-Cola Factory in France,link,http://nyti.ms/2bUXFE7,2016-09-01 07:55:01,1543,436,1785
5281959998_10150889729749999,"Donald J. Trump is a paper tiger if ever there was one, Charles M. Blow writes in The New York Times Opinion Section.",The Duplicity of Donald Trump,link,http://nyti.ms/2ceG4oL,2016-09-01 07:25:01,1067,134,266
5281959998_10150889809864999,Breaking News: Georgetown University will offer an edge in admissions to the descendants of 272 slaves whose sale it profited from nearly two centuries ago.,Georgetown University Plans Steps to Atone for Slave Past,link,http://nyti.ms/2bUWiWe,2016-09-01 07:03:03,10290,400,1995
5281959998_10150889760024999,"By midnight on Wednesday, 90 murders had occurred in August alone.",Chicago Has Its Deadliest Month in About Two Decades,link,http://nyti.ms/2ceWZaR,2016-09-01 06:55:01,339,238,335
